id_plant,bird_sp,mean.sde.qtc,median.sde.qtc,mean.sde.qlc,median.sde.qlc,mean.rpe.qtc,median.rpe.qtc,mean.rpe.qlc,median.rpe.qlc,initcrop,area,median.sde.qlc.FR,median.sde.qlc.NF,median.sde.qlc.OA,median.sde.qlc.PP,median.sde.qlc.PL,mean.sde,median.sde,mean.rpe,median.rpe
329,Saxicola rubicola,17.3423722798868,10.907564901529778,2.3114528910269457e-4,9.834626595560914e-5,17.3423722798868,10.907564901529778,0.3810197608279958,0.38689350771789477,20179,20.20126,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.0038531068933964903,0.0010295765409544927,6.65889184356763,3.9615654578096917
329,Sylvia atricapilla,121.63249222254923,85.42920726937464,2.512904107683327e-4,1.1212062119435121e-4,121.63249222254923,85.42920726937464,0.3810197608279958,0.38689350771789477,20179,20.20126,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.03007664488643672,0.009870873952773397,45.990930268674546,31.710488821064683
329,Sylvia borin,6.573981548486784,3.5477916612005034,2.224532729401631e-4,9.124344534623745e-5,6.573981548486784,3.5477916612005034,0.3810197608279958,0.38689350771789477,20179,20.20126,3.393856258934972e-6,4.8087347440261615e-6,0,1.1394297312069825e-5,1.5835040438280603e-5,0.0013123368249453283,3.053300798359186e-4,2.507306495135177,1.324614213773374
329,Sylvia cantillans,8.758868014557994,4.569232980243989,3.508408193760099e-4,1.144430254076328e-4,8.758868014557994,4.569232980243989,0.3810197608279958,0.38689350771789477,20179,20.20126,3.8288103997124485e-6,4.19901644110332e-5,0,9.140804893321814e-6,3.940272106644809e-6,0.0031426183486231124,5.382973344159546e-4,3.2716851500539983,1.6670406906764295
329,Sylvia communis,59.23422719860295,41.222418680574826,2.4280296176261662e-4,1.1238860546397973e-4,59.23422719860295,41.222418680574826,0.3810197608279958,0.38689350771789477,20179,20.20126,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.014723343880421368,0.004049652893283194,22.035531394928576,14.445672368675286
329,Sylvia hortensis,61.77865412838995,39.23104799774019,2.2135231715431224e-4,9.751978724161525e-5,61.77865412838995,39.23104799774019,0.3810197608279958,0.38689350771789477,20179,20.20126,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.01305590380572275,0.0038496311478049593,23.495142534782094,13.862343280783728
329,Sylvia melanocephala,2435.6611117549796,1869.5300325932676,2.758235053160828e-4,1.234546262037342e-4,2435.6611117549796,1869.5300325932676,0.3810197608279958,0.38689350771789477,20179,20.20126,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.6373993554478631,0.23714873193757957,929.9077470685618,692.7101858567437
329,Sylvia undata,53.75485938083558,34.97726457799875,3.1023000452786456e-4,1.1796638763767494e-4,53.75485938083558,34.97726457799875,0.3810197608279958,0.38689350771789477,20179,20.20126,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.01699771503380119,0.004223665922903989,20.718037431362227,13.387382765064242
329,Turdus merula,145.72866725033356,100.10385249839234,2.2983233764980215e-4,1.0925212553075656e-4,145.72866725033356,100.10385249839234,0.3810197608279958,0.38689350771789477,20179,20.20126,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.031872907345460104,0.010193374902257218,55.885149480898555,34.96013493889562
330,Chloris chloris,1424.3542245153749,757.680152743342,2.7537064575641394e-7,7.424631924372143e-8,1422.3384005323942,756.7404167888119,0.31793024772600004,0.3216627120000001,8400,16.2929,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,3.2896175974641423e-4,6.056375093952714e-5,447.2256028072172,229.86807433087495
330,Erithacus rubecula,469.98888934105827,366.143665400018,2.3409624575358772e-4,1.0826229658836457e-4,469.98888934105827,366.143665400018,0.3625543888687327,0.3693074391852632,8400,16.2929,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.11017714032115797,0.0364596453182514,170.67198212363473,129.193398903078
330,Phoenicurus phoenicurus,38.423100662509434,25.477679553733076,2.660834456231241e-4,1.0431280220987314e-4,38.423100662509434,25.477679553733076,0.3625543888687327,0.3693074391852632,8400,16.2929,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.009955091506607384,0.0027361567468397515,13.970067638262604,9.102149566113564
330,Saxicola rubicola,13.173137748578563,8.621400110457554,2.3114528910269457e-4,9.834626595560914e-5,13.173137748578563,8.621400110457554,0.3625543888687327,0.3693074391852632,8400,16.2929,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.00313711709242126,7.529900173597183e-4,4.801314184435851,3.0375638914375696
330,Sylvia atricapilla,143.14155313836787,101.66108576428758,2.512904107683327e-4,1.1212062119435121e-4,143.14155313836787,101.66108576428758,0.3625543888687327,0.3693074391852632,8400,16.2929,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.036346228431344094,0.011186409875709393,51.80464913814482,36.189278052692984
330,Sylvia cantillans,4.608438549701794,2.037918383068903,3.508408193760099e-4,1.144430254076328e-4,4.608438549701794,2.037918383068903,0.3625543888687327,0.3693074391852632,8400,16.2929,3.8288103997124485e-6,4.19901644110332e-5,0,9.140804893321814e-6,3.940272106644809e-6,0.0019067538309830425,2.4176721344055217e-4,1.6722942924247088,0.7406536677855157
330,Sylvia melanocephala,1627.772338444278,1207.970106561926,2.758235053160828e-4,1.234546262037342e-4,1627.772338444278,1207.970106561926,0.3625543888687327,0.3693074391852632,8400,16.2929,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.431945357666548,0.1568445806735958,592.5749933157297,445.8767802852153
330,Sylvia undata,51.742062590716245,34.71515022262515,3.1023000452786456e-4,1.1796638763767494e-4,51.742062590716245,34.71515022262515,0.3625543888687327,0.3693074391852632,8400,16.2929,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.015407915366074307,0.004295686550598441,18.99084867768115,12.474407271892382
330,Turdus merula,94.40418596882884,59.6681655496732,2.2983233764980215e-4,1.0925212553075656e-4,94.40418596882884,59.6681655496732,0.3625543888687327,0.3693074391852632,8400,16.2929,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.020996509041525713,0.006223982846342612,34.21800791699528,21.047882506985516
331,Chloris chloris,1455.5532970631532,789.1621371918133,2.7537064575641394e-7,7.424631924372143e-8,1453.516052116611,788.1957383423644,0.6724535516580001,0.655093572,18195,24.40002,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,3.8041112973838056e-4,5.998125862079644e-5,979.7632282303185,497.85510467165915
331,Erithacus rubecula,925.9819244830181,757.0334663249664,2.3409624575358772e-4,1.0826229658836457e-4,925.9819244830181,757.0334663249664,0.7436664765565248,0.7679249925915791,18195,24.40002,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.21597987719188588,0.0738486271115659,693.2440957071461,540.6469968208087
331,Phoenicurus phoenicurus,183.6639281205946,126.49579590617697,2.660834456231241e-4,1.0431280220987314e-4,183.6639281205946,126.49579590617697,0.7436664765565248,0.7679249925915791,18195,24.40002,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.04903744873039691,0.013577889811610261,135.17371217265782,91.30234453392626
331,Sylvia atricapilla,200.46620546618905,146.50827001164362,2.512904107683327e-4,1.1212062119435121e-4,200.46620546618905,146.50827001164362,0.7436664765565248,0.7679249925915791,18195,24.40002,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.04845479587927626,0.015637092235744117,148.2189718637128,105.03616345896904
331,Sylvia communis,43.776137483545,27.232705220744318,2.4280296176261662e-4,1.1238860546397973e-4,43.776137483545,27.232705220744318,0.7436664765565248,0.7679249925915791,18195,24.40002,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.009997181466129004,0.0028935560016176334,32.214249411927455,19.922197433304216
331,Sylvia melanocephala,1312.4145263347123,1020.8072373332797,2.758235053160828e-4,1.234546262037342e-4,1312.4145263347123,1020.8072373332797,0.7436664765565248,0.7679249925915791,18195,24.40002,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.34617033561535204,0.1261122883910782,978.4163883258539,733.003457571357
331,Sylvia undata,89.40555551295579,60.565376156209226,3.1023000452786456e-4,1.1796638763767494e-4,89.40555551295579,60.565376156209226,0.7436664765565248,0.7679249925915791,18195,24.40002,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.02652165897426305,0.007173744987626226,65.92771020128157,43.94963968093472
331,Turdus merula,134.86642516552314,83.77443919377538,2.2983233764980215e-4,1.0925212553075656e-4,134.86642516552314,83.77443919377538,0.7436664765565248,0.7679249925915791,18195,24.40002,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.029002097474326943,0.00888934726213789,101.0334015070055,58.86768306381696
332,Chloris chloris,3635.6054716089807,2111.5094595835953,2.7537064575641394e-7,7.424631924372143e-8,3630.471676971975,2108.2777005910375,0.39643556303400007,0.41776925400000003,28775,13.95332,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,9.562087101566572e-4,1.6024201898147346e-4,1438.1903623694934,806.8392312121628
332,Erithacus rubecula,987.0965584276872,804.5404184973592,2.3409624575358772e-4,1.0826229658836457e-4,987.0965584276872,804.5404184973592,0.3898259846457111,0.39861755340631583,28775,13.95332,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.24174525082107792,0.0817470681757979,387.3017245956287,291.47146410779453
332,Lanius meridionalis,14.963821390603536,7.758706650162943,2.347769094281435e-4,9.832165207407847e-5,14.963821390603536,7.758706650162943,0.3898259846457111,0.39861755340631583,28775,13.95332,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.0034538648755506637,7.300210863250727e-4,5.977836459599336,2.8660788955564387
332,Parus major,9.002976329123605,5.268136479049646,0,0,9.002976329123605,5.268136479049646,0.3898259846457111,0.39861755340631583,28775,13.95332,0,0,0,0,0,0,0,3.502587591661353,2.0111811304316447
332,Phoenicurus phoenicurus,77.35872375814586,55.90512369296859,2.660834456231241e-4,1.0431280220987314e-4,77.35872375814586,55.90512369296859,0.3898259846457111,0.39861755340631583,28775,13.95332,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.01958195870483439,0.005808305822383863,29.962390914166345,21.3667433384896
332,Sylvia atricapilla,451.84557446979267,336.0379142495874,2.512904107683327e-4,1.1212062119435121e-4,451.84557446979267,336.0379142495874,0.3898259846457111,0.39861755340631583,28775,13.95332,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.11004822291618546,0.039637934739538444,178.51755720141443,129.93409618814033
332,Sylvia communis,43.900473181506584,30.639539348489286,2.4280296176261662e-4,1.1238860546397973e-4,43.900473181506584,30.639539348489286,0.3898259846457111,0.39861755340631583,28775,13.95332,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.010614605967770531,0.0030198269766359316,17.386580805801216,11.70030997726067
332,Sylvia hortensis,34.252434070560305,21.699552227863272,2.2135231715431224e-4,9.751978724161525e-5,34.252434070560305,21.699552227863272,0.3898259846457111,0.39861755340631583,28775,13.95332,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.00775210553965464,0.002167071019978646,13.226557415619629,8.352854615614586
332,Sylvia melanocephala,1503.2064736387363,1136.2542910149305,2.758235053160828e-4,1.234546262037342e-4,1503.2064736387363,1136.2542910149305,0.3898259846457111,0.39861755340631583,28775,13.95332,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.4094234568478481,0.14483746019172805,588.1626609042382,435.79234240038545
332,Sylvia undata,51.890916001554494,35.94067870945466,3.1023000452786456e-4,1.1796638763767494e-4,51.890916001554494,35.94067870945466,0.3898259846457111,0.39861755340631583,28775,13.95332,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.015657058994455134,0.004206047368135738,20.34885229293952,13.28438304873052
332,Turdus merula,146.59447361037118,97.7698035365471,2.2983233764980215e-4,1.0925212553075656e-4,146.59447361037118,97.7698035365471,0.3898259846457111,0.39861755340631583,28775,13.95332,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.03270926185882528,0.010051676349831253,57.52224263681185,36.026179340533744
334,Chloris chloris,1144.9894315396948,578.204889518711,2.7537064575641394e-7,7.424631924372143e-8,1143.3797996711605,577.2499693204028,0.23132648523600002,0.22947888600000005,19245,17.59063,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,3.048903364071313e-4,4.7410205152091755e-5,265.0680571112158,133.64563730151184
334,Erithacus rubecula,1105.6249083542675,917.0702202553706,2.3409624575358772e-4,1.0826229658836457e-4,1105.6249083542675,917.0702202553706,0.38422775282949007,0.3722384506073685,19245,17.59063,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.26030134324511683,0.09275165759890691,423.61299308292564,347.35958188658077
334,Lanius meridionalis,14.631498454315363,7.401325913975203,2.347769094281435e-4,9.832165207407847e-5,14.631498454315363,7.401325913975203,0.38422775282949007,0.3722384506073685,19245,17.59063,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.003307678057760978,7.087176394654822e-4,5.5572065725895605,2.8295932498156935
334,Parus major,27.27628087265183,15.94955114015678,0,0,27.27628087265183,15.94955114015678,0.38422775282949007,0.3722384506073685,19245,17.59063,0,0,0,0,0,0,0,10.52792270462909,5.931323572324519
334,Phoenicurus phoenicurus,47.38447486328274,32.06622548307185,2.660834456231241e-4,1.0431280220987314e-4,47.38447486328274,32.06622548307185,0.38422775282949007,0.3722384506073685,19245,17.59063,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.011993065802393055,0.0033768295172237556,18.185343459342487,12.051388284574003
334,Saxicola rubicola,16.61891411147583,11.087372744331091,2.3114528910269457e-4,9.834626595560914e-5,16.61891411147583,11.087372744331091,0.38422775282949007,0.3722384506073685,19245,17.59063,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.0038040398198898127,9.736978861071234e-4,6.35903149549408,4.108501861140693
334,Sylvia atricapilla,125.64795846664548,88.80225486149055,2.512904107683327e-4,1.1212062119435121e-4,125.64795846664548,88.80225486149055,0.38422775282949007,0.3722384506073685,19245,17.59063,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.02975657931191562,0.00984592829829912,48.43473155036408,33.42290270084874
334,Sylvia communis,59.64489060256329,38.113359722673714,2.4280296176261662e-4,1.1238860546397973e-4,59.64489060256329,38.113359722673714,0.38422775282949007,0.3722384506073685,19245,17.59063,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.013748115334938938,0.004056428905679988,22.89758535738544,14.097156961191402
334,Sylvia melanocephala,2470.4942163192736,1838.7359848445349,2.758235053160828e-4,1.234546262037342e-4,2470.4942163192736,1838.7359848445349,0.38422775282949007,0.3722384506073685,19245,17.59063,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.6455912219349924,0.242323723197283,947.6100043182183,691.5140370464669
334,Sylvia undata,86.46528586370697,60.57146149297074,3.1023000452786456e-4,1.1796638763767494e-4,86.46528586370697,60.57146149297074,0.38422775282949007,0.3722384506073685,19245,17.59063,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.02505833604631699,0.007320730205799377,33.71270114816877,22.94803104495142
335,Erithacus rubecula,860.5143766111216,703.9967602777353,2.3409624575358772e-4,1.0826229658836457e-4,860.5143766111216,703.9967602777353,0.4284274050748374,0.43085867904947384,4690,21.23277,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.2104831478264455,0.07099682143540054,366.2240549450435,282.7769066668578
335,Lanius meridionalis,10.008482539157182,4.5424406985763195,2.347769094281435e-4,9.832165207407847e-5,10.008482539157182,4.5424406985763195,0.4284274050748374,0.43085867904947384,4690,21.23277,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.0022427989521195076,4.716352184719935e-4,4.308796063345181,1.839100666840272
335,Phoenicurus phoenicurus,66.62378106870031,45.14689686462698,2.660834456231241e-4,1.0431280220987314e-4,66.62378106870031,45.14689686462698,0.4284274050748374,0.43085867904947384,4690,21.23277,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.017504340200848758,0.004407550506016491,28.685303982974006,18.859723294555067
335,Saxicola rubicola,39.080480603027794,25.53898935708088,2.3114528910269457e-4,9.834626595560914e-5,39.080480603027794,25.53898935708088,0.4284274050748374,0.43085867904947384,4690,21.23277,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.009311960669243984,0.0022597917447992662,16.8654034965111,10.852197018247626
335,Sylvia atricapilla,151.75911367324767,108.18081186110096,2.512904107683327e-4,1.1212062119435121e-4,151.75911367324767,108.18081186110096,0.4284274050748374,0.43085867904947384,4690,21.23277,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.03577498840022792,0.01237190150392646,64.95947872423895,45.17913923230341
335,Sylvia communis,52.11020208912449,34.78570077824337,2.4280296176261662e-4,1.1238860546397973e-4,52.11020208912449,34.78570077824337,0.4284274050748374,0.43085867904947384,4690,21.23277,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.013076809762561103,0.0038063940608870517,22.160379225947402,14.381827607012466
335,Sylvia melanocephala,1564.3592758453392,1205.4853956377783,2.758235053160828e-4,1.234546262037342e-4,1564.3592758453392,1205.4853956377783,0.4284274050748374,0.43085867904947384,4690,21.23277,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.4238052103745739,0.1504495895131941,677.861019437752,493.68391302312455
335,Sylvia undata,163.26392236668548,112.35795418326735,3.1023000452786456e-4,1.1796638763767494e-4,163.26392236668548,112.35795418326735,0.4284274050748374,0.43085867904947384,4690,21.23277,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.05032811660627827,0.013614878941470024,69.61715502175791,45.92979783283976
336,Chloris chloris,4749.128221070748,2506.68748159459,2.7537064575641394e-7,7.424631924372143e-8,4742.458363756654,2503.1871442639094,0.28241986113600004,0.24713110800000002,18600,31.94738,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,0.0012443757935861378,2.09429824665258e-4,1319.9942854105955,691.0459014094035
336,Erithacus rubecula,1887.562064888401,1577.0618808671793,2.3409624575358772e-4,1.0826229658836457e-4,1887.562064888401,1577.0618808671793,0.5257926735057522,0.5393061016673685,18600,31.94738,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.4556155707468759,0.15413563931590885,990.857780606155,801.2301197890895
336,Muscicapa striata,8.213271254977819,2.781925736288203,2.546333712983242e-4,1.0687599896764708e-4,8.213271254977819,2.781925736288203,0.5257926735057522,0.5393061016673685,18600,31.94738,2.945665206327251e-6,4.775906834287115e-6,0,3.9312632387533783e-5,3.5923303837116213e-6,0.002758665976766207,2.6096816917446945e-4,4.2873986502443975,1.3878403763318041
336,Phoenicurus phoenicurus,189.22810248223848,136.33428277511015,2.660834456231241e-4,1.0431280220987314e-4,189.22810248223848,136.33428277511015,0.5257926735057522,0.5393061016673685,18600,31.94738,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.04896532162812231,0.01462755459844127,99.08022839131715,69.813932225187
336,Sylvia atricapilla,493.16817206491066,369.02800997647637,2.512904107683327e-4,1.1212062119435121e-4,493.16817206491066,369.02800997647637,0.5257926735057522,0.5393061016673685,18600,31.94738,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.11728626193719399,0.040603164484330254,259.35042709113594,188.29613874456504
336,Sylvia communis,90.707056825648,63.09299610775542,2.4280296176261662e-4,1.1238860546397973e-4,90.707056825648,63.09299610775542,0.5257926735057522,0.5393061016673685,18600,31.94738,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.02200002426477748,0.006449839639137524,47.38151494518034,34.307875018370176
336,Sylvia hortensis,57.62543203333724,35.54419821903069,2.2135231715431224e-4,9.751978724161525e-5,57.62543203333724,35.54419821903069,0.5257926735057522,0.5393061016673685,18600,31.94738,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.013567532904800615,0.003334932669495902,30.25821679104353,18.54489059344027
336,Sylvia melanocephala,1493.3006472245531,1131.1556452719387,2.758235053160828e-4,1.234546262037342e-4,1493.3006472245531,1131.1556452719387,0.5257926735057522,0.5393061016673685,18600,31.94738,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,0.3945694133999626,0.1414843413325531,790.7108254681604,583.2835048928282
336,Sylvia undata,127.26306615140726,89.28173137013206,3.1023000452786456e-4,1.1796638763767494e-4,127.26306615140726,89.28173137013206,0.5257926735057522,0.5393061016673685,18600,31.94738,4.264720650632002e-6,3.7338615169521145e-5,0,1.1752131705768699e-5,6.960167590785653e-6,0.03643593280992583,0.010893716445895471,67.38212724909722,47.51543043871576
336,Turdus merula,276.64609547997776,191.2466523930753,2.2983233764980215e-4,1.0925212553075656e-4,276.64609547997776,191.2466523930753,0.5257926735057522,0.5393061016673685,18600,31.94738,7.990508348082907e-6,1.4581724203665508e-5,0,1.9761164815777694e-5,7.056127288765181e-6,0.05875278228677844,0.020536505747136065,145.76572127572766,95.18098535317807
336,Turdus philomelos,13.123062468205564,6.154682144243424,2.331415613149388e-4,1.0233796033756132e-4,13.123062468205564,6.154682144243424,0.5257926735057522,0.5393061016673685,18600,31.94738,7.41198290368322e-6,1.1134932036377788e-5,0,1.911282803213395e-5,3.935950997045461e-6,0.0026916595431259937,5.704391333131857e-4,6.863843906877248,3.2259520069093606
337,Chloris chloris,4969.218437514102,2810.0159645488134,2.7537064575641394e-7,7.424631924372143e-8,4962.223467129918,2802.2280464093237,0.42772118449200003,0.43738283400000005,46110,36.76673,1.6847627614450971e-9,2.103936363345406e-9,0,3.150273270978323e-9,4.0760145879556933e-8,0.0011820825021546264,2.158210253200367e-4,2134.336732298256,1165.4101401725925
337,Cyanistes caeruleus,15.155762279842468,8.394325779669554,0,0,15.155762279842468,8.394325779669554,0.5767102039305648,0.5876677901321053,46110,36.76673,0,0,0,0,0,0,0,8.80273444992876,4.57859231596347
337,Cyanopica cooki,791.7099718794944,558.7424541674893,2.5282150611017615e-4,1.075352023774347e-4,791.7099718794944,558.7424541674893,0.5767102039305648,0.5876677901321053,46110,36.76673,3.825737618488723e-6,7.265514988867261e-6,0,3.7774219391850425e-5,4.8160742432213985e-6,0.20683602184139613,0.05570395144851105,451.8011016363486,290.0699843855583
337,Erithacus rubecula,1639.636321359118,1331.8345664039484,2.3409624575358772e-4,1.0826229658836457e-4,1639.636321359118,1331.8345664039484,0.5767102039305648,0.5876677901321053,46110,36.76673,5.977454955743971e-6,1.6348246065973942e-5,0,1.2937330138505304e-5,1.3376162203326168e-5,0.3911761059803027,0.13702474604845127,948.9200529873917,720.9919257450015
337,Fringilla coelebs,43.396467820646464,28.051877356228218,3.61415675866866e-7,1.369457345338775e-7,43.33530236683259,28.015288019987082,0.42772118449200003,0.43738283400000005,46110,36.76673,4.254221629727525e-9,7.036924196885696e-9,0,4.279549861035402e-8,8.467353240461628e-9,1.4771265146433783e-5,3.6495453915781965e-6,18.734145942331683,11.01559005947586
337,Lanius meridionalis,23.90837405182395,13.613594173907192,2.347769094281435e-4,9.832165207407847e-5,23.90837405182395,13.613594173907192,0.5767102039305648,0.5876677901321053,46110,36.76673,3.5352598239814735e-6,5.5361084486812936e-6,0,2.229796044257615e-5,6.727279819434272e-6,0.005612384991865197,0.0011945483828194243,13.954910932016281,7.196783251143767
337,Luscinia megarhynchos,45.6889698221454,22.90538271876203,2.5573807039965766e-4,1.01399246619639e-4,45.6889698221454,22.90538271876203,0.5767102039305648,0.5876677901321053,46110,36.76673,3.001608065358732e-6,4.119994126530376e-6,0,4.0258676097174326e-5,4.427483957505393e-6,0.011309077138287417,0.0022649827740022946,26.426488091896967,12.387564855560536
337,Parus major,12.50557804785364,7.719861108731056,0,0,12.50557804785364,7.719861108731056,0.5767102039305648,0.5876677901321053,46110,36.76673,0,0,0,0,0,0,0,7.100533209952996,4.302048445484861
337,Phoenicurus phoenicurus,203.21735479867743,147.0459358245151,2.660834456231241e-4,1.0431280220987314e-4,203.21735479867743,147.0459358245151,0.5767102039305648,0.5876677901321053,46110,36.76673,3.86137354881587e-6,9.220035407437976e-6,0,4.622214429709822e-5,1.9984064832122217e-6,0.05339454374902631,0.01554729229836375,115.90647786691629,81.44069481968725
337,Saxicola rubicola,42.24308472085681,29.993617209769816,2.3114528910269457e-4,9.834626595560914e-5,42.24308472085681,29.993617209769816,0.5767102039305648,0.5876677901321053,46110,36.76673,3.3360479328332353e-6,4.099518623661712e-6,0,1.749351148600945e-5,1.5695273524308778e-5,0.009256879208520995,0.002663763349911679,24.288504608516902,16.587433867166155
337,Sylvia atricapilla,569.142028222004,440.6111276536374,2.512904107683327e-4,1.1212062119435121e-4,569.142028222004,440.6111276536374,0.5767102039305648,0.5876677901321053,46110,36.76673,6.364816873633279e-6,1.5597238597194234e-5,0,2.558650084852908e-5,5.7631292142662625e-6,0.1392696497222565,0.050920842962329446,326.47810038604007,239.48072753440027
337,Sylvia communis,88.29464644518775,58.92198808756517,2.4280296176261662e-4,1.1238860546397973e-4,88.29464644518775,58.92198808756517,0.5767102039305648,0.5876677901321053,46110,36.76673,5.958001204907687e-6,9.806126158029123e-6,0,2.592852233688879e-5,7.806060740705224e-6,0.02135592582937221,0.0062022053538489785,51.022531371262346,32.88308813349437
337,Sylvia hortensis,84.81726990065725,54.55529528349606,2.2135231715431224e-4,9.751978724161525e-5,84.81726990065725,54.55529528349606,0.5767102039305648,0.5876677901321053,46110,36.76673,6.603642976247119e-6,8.21356052428392e-6,0,1.4884290288933521e-5,1.0636776915591313e-5,0.019758057530952534,0.005242540421843784,49.12078753445314,29.791727617127464
337,Sylvia melanocephala,3915.9893990381775,3221.2035566586906,2.758235053160828e-4,1.234546262037342e-4,3915.9893990381775,3221.2035566586906,0.5767102039305648,0.5876677901321053,46110,36.76673,5.4679117484407735e-6,2.4530285005618512e-5,0,2.444248288171568e-5,5.8349836176086595e-6,1.0261712737003066,0.3886555052172955,2277.8172051678284,1779.997233824659
