id_plant,cam_period,date_recording,id_video,rec_time_hours,bird_sp,bird_sp_short,feeding,fruit_visit,visit_length_sec
314,2019-10-15,2019-10-22,GH070022,2.238888888888889,Erithacus rubecula,Eri.rub,unknown,NA,45
314,2019-10-15,2019-10-22,GH070022,2.238888888888889,Sylvia melanocephala,Syl.mel,no,NA,27
314,2019-10-15,2019-10-22,GH070022,2.238888888888889,unknown,unknown,unknown,NA,42
314,2019-10-15,2019-10-22,GH070022,2.238888888888889,Sylvia melanocephala,Syl.mel,no,NA,11
314,2019-10-15,2019-10-22,GH080022,2.238888888888889,Sylvia melanocephala,Syl.mel,no,NA,4
315,2019-10-15,2019-10-22,GH010013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,12
315,2019-10-15,2019-10-22,GH010013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,10
315,2019-10-15,2019-10-22,GH010013,2.258888888888889,Lanius meridionalis,Lan.mer,no,NA,38
315,2019-10-15,2019-10-22,GH020013,2.258888888888889,Lanius meridionalis,Lan.mer,unknown,NA,23
315,2019-10-15,2019-10-22,GH020013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,75
315,2019-10-15,2019-10-22,GH030013,2.258888888888889,Chloris chloris,Chl.chl,yes,16,525
315,2019-10-15,2019-10-22,GH030013,2.258888888888889,Erithacus rubecula,Eri.rub,likely,NA,113
315,2019-10-15,2019-10-22,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,62
315,2019-10-15,2019-10-22,GH040013,2.258888888888889,Sylvia atricapilla,Syl.atr,no,NA,35
315,2019-10-15,2019-10-22,GH050013,2.258888888888889,Erithacus rubecula,Eri.rub,yes,2,82
315,2019-10-15,2019-10-22,GH050013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,22
315,2019-10-15,2019-10-22,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,25
315,2019-10-15,2019-10-22,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,72
315,2019-10-15,2019-10-22,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,30
315,2019-10-15,2019-10-22,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,129
315,2019-10-15,2019-10-22,GH060013,2.258888888888889,Chloris chloris,Chl.chl,no,NA,14
315,2019-10-15,2019-10-22,GH070013,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,61
315,2019-10-15,2019-10-22,GH070013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,4
315,2019-10-15,2019-10-22,GH070013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,32
315,2019-10-15,2019-10-22,GH070013,2.258888888888889,Phoenicurus phoenicurus,Pho.pho,unknown,NA,27
321,2019-10-15,2019-10-22,GH010011,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,22
321,2019-10-15,2019-10-22,GH010011,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,4
321,2019-10-15,2019-10-22,GH030011,2.2594444444444446,Sylvia melanocephala,Syl.mel,unknown,NA,50
321,2019-10-15,2019-10-22,GH030011,2.2594444444444446,Sylvia atricapilla,Syl.atr,unknown,NA,19
321,2019-10-15,2019-10-22,GH040011,2.2594444444444446,Sylvia melanocephala,Syl.mel,likely,NA,60
321,2019-10-15,2019-10-22,GH040011,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,11
321,2019-10-15,2019-10-22,GH050011,2.2594444444444446,Sylvia melanocephala,Syl.mel,unknown,NA,86
321,2019-10-15,2019-10-22,GH050011,2.2594444444444446,unknown,unknown,unknown,NA,55
321,2019-10-15,2019-10-22,GH060011,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,20
321,2019-10-15,2019-10-22,GH060011,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,32
321,2019-10-15,2019-10-22,GH060011,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,23
321,2019-10-15,2019-10-22,GH070011,2.2594444444444446,Turdus merula,Tur.mer,unknown,NA,28
321,2019-10-15,2019-10-22,GH070011,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,24
321,2019-10-15,2019-10-22,GH070011,2.2594444444444446,Sylvia melanocephala,Syl.mel,unknown,NA,218
321,2019-10-15,2019-10-22,GH080011,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,9
321,2019-10-15,2019-10-22,GH080011,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,12
322,2019-10-15,2019-10-22,GH010022,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,12
322,2019-10-15,2019-10-22,GH010022,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,12
322,2019-10-15,2019-10-22,GH030022,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,26
322,2019-10-15,2019-10-22,GH050022,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,47
322,2019-10-15,2019-10-22,GH050022,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,24
322,2019-10-15,2019-10-22,GH050022,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,28
322,2019-10-15,2019-10-22,GH050022,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,8
322,2019-10-15,2019-10-22,GH070022,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,15
322,2019-10-15,2019-10-22,GH080022,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,30
322,2019-10-15,2019-10-22,GH080022,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,36
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,unknown,unknown,unknown,NA,113
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,64
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,29
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,Fringilla coelebs,Fri.coe,unknown,NA,57
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,Fringilla coelebs,Fri.coe,unknown,NA,59
338,2019-10-15,2019-10-22,GH010046,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,54
338,2019-10-15,2019-10-22,GH020046,2.258888888888889,Chloris chloris,Chl.chl,unknown,NA,6
338,2019-10-15,2019-10-22,GH020046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,9
338,2019-10-15,2019-10-22,GH030046,2.258888888888889,Turdus philomelos,Tur.phi,unknown,NA,44
338,2019-10-15,2019-10-22,GH030046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,30
338,2019-10-15,2019-10-22,GH030046,2.258888888888889,Sylvia atricapilla,Syl.atr,no,NA,16
338,2019-10-15,2019-10-22,GH030046,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,56
338,2019-10-15,2019-10-22,GH040046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,5
338,2019-10-15,2019-10-22,GH040046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,4
338,2019-10-15,2019-10-22,GH040046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,1
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,87
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Chloris chloris,Chl.chl,yes,NA,244
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Chloris chloris,Chl.chl,yes,NA,244
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,9
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,12
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Chloris chloris,Chl.chl,unknown,NA,25
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Phoenicurus phoenicurus,Pho.pho,no,NA,4
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,20
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,62
338,2019-10-15,2019-10-22,GH050046,2.258888888888889,Chloris chloris,Chl.chl,unknown,NA,39
338,2019-10-15,2019-10-22,GH060046,2.258888888888889,Chloris chloris,Chl.chl,unknown,NA,151
338,2019-10-15,2019-10-22,GH060046,2.258888888888889,Chloris chloris,Chl.chl,unknown,NA,112
338,2019-10-15,2019-10-22,GH060046,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,15
338,2019-10-15,2019-10-22,GH060046,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,91
338,2019-10-15,2019-10-22,GH070046,2.258888888888889,unknown,unknown,unknown,NA,60
338,2019-10-15,2019-10-22,GH080046,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,60
338,2019-10-15,2019-10-22,GH080046,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,15
339,2019-10-15,2019-10-22,GH020012,2.258888888888889,Phoenicurus phoenicurus,Pho.pho,unknown,NA,30
339,2019-10-15,2019-10-22,GH060012,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,103
339,2019-10-15,2019-10-22,GH070012,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,21
339,2019-10-15,2019-10-22,GH070012,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,55
340,2019-10-15,2019-10-22,GH010012,2.2594444444444446,Sylvia melanocephala,Syl.mel,unknown,NA,80
340,2019-10-15,2019-10-22,GH010012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,219
340,2019-10-15,2019-10-22,GH010012,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,23
340,2019-10-15,2019-10-22,GH020012,2.2594444444444446,Sylvia melanocephala,Syl.mel,likely,NA,46
340,2019-10-15,2019-10-22,GH020012,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,5
340,2019-10-15,2019-10-22,GH020012,2.2594444444444446,Sylvia melanocephala,Syl.mel,unknown,NA,2
340,2019-10-15,2019-10-22,GH020012,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,46
340,2019-10-15,2019-10-22,GH030012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,56
340,2019-10-15,2019-10-22,GH040012,2.2594444444444446,Sylvia atricapilla,Syl.atr,unknown,NA,208
340,2019-10-15,2019-10-22,GH040012,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,5
340,2019-10-15,2019-10-22,GH050012,2.2594444444444446,Sylvia melanocephala,Syl.mel,no,NA,5
340,2019-10-15,2019-10-22,GH050012,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,86
340,2019-10-15,2019-10-22,GH050012,2.2594444444444446,Sylvia melanocephala,Syl.mel,likely,NA,7
340,2019-10-15,2019-10-22,GH050012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,122
340,2019-10-15,2019-10-22,GH050012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,60
340,2019-10-15,2019-10-22,GH060012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,129
340,2019-10-15,2019-10-22,GH070012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,20
340,2019-10-15,2019-10-22,GH070012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,19
340,2019-10-15,2019-10-22,GH070012,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,24
340,2019-10-15,2019-10-22,GH070012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,443
340,2019-10-15,2019-10-22,GH070012,2.2594444444444446,Sylvia melanocephala,Syl.mel,likely,NA,14
340,2019-10-15,2019-10-22,GH080012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,148
382,2019-10-15,2019-10-22,GH040017,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,42
382,2019-10-15,2019-10-22,GH050017,2.258888888888889,Erithacus rubecula,Eri.rub,yes,1,41
301,2019-10-15,2019-10-23,GH010013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,33
301,2019-10-15,2019-10-23,GH010013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,147
301,2019-10-15,2019-10-23,GH010013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,67
301,2019-10-15,2019-10-23,GH010013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,79
301,2019-10-15,2019-10-23,GH010013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,32
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Sylvia melanocephala,Syl.mel,yes,1,62
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,58
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,101
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,45
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Turdus merula,Tur.mer,likely,NA,59
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,47
301,2019-10-15,2019-10-23,GH020013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,5
301,2019-10-15,2019-10-23,GH030013,2.258888888888889,Erithacus rubecula,Eri.rub,yes,1,79
301,2019-10-15,2019-10-23,GH030013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,50
301,2019-10-15,2019-10-23,GH030013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,81
301,2019-10-15,2019-10-23,GH030013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,43
301,2019-10-15,2019-10-23,GH030013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,58
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Erithacus rubecula,Eri.rub,yes,1,114
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,52
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,5
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,19
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,5
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,5
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,unknown,unknown,unknown,NA,19
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,unknown,unknown,unknown,NA,19
301,2019-10-15,2019-10-23,GH040013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,45
301,2019-10-15,2019-10-23,GH050013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,45
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,47
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,16
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,3
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,80
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,141
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,140
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,42
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,8
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,70
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,26
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia undata,Syl.und,unknown,NA,1
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,55
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Turdus philomelos,Tur.phi,unknown,NA,141
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,32
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,55
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,47
301,2019-10-15,2019-10-23,GH060013,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,61
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,Turdus merula,Tur.mer,likely,NA,114
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,102
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,32
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,30
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,unknown,unknown,unknown,NA,8
301,2019-10-15,2019-10-23,GH070013,2.258888888888889,Turdus merula,Tur.mer,likely,NA,54
301,2019-10-15,2019-10-23,GH080013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,37
301,2019-10-15,2019-10-23,GH080013,2.258888888888889,Turdus merula,Tur.mer,no,NA,3
301,2019-10-15,2019-10-23,GH080013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,39
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,1,135
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,1,325
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,64
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,153
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Sylvia atricapilla,Syl.atr,unknown,NA,172
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Chloris chloris,Chl.chl,likely,NA,18
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Chloris chloris,Chl.chl,unknown,NA,39
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,18
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,unknown,unknown,unknown,NA,60
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,75
302,2019-10-15,2019-10-23,GH010018,2.2583333333333333,unknown,unknown,unknown,NA,60
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,60
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Turdus merula,Tur.mer,unknown,NA,197
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Sylvia melanocephala,Syl.mel,no,NA,10
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Parus major,Par.maj,unknown,NA,58
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Sylvia melanocephala,Syl.mel,likely,NA,69
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,6
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,60
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Sylvia melanocephala,Syl.mel,likely,NA,178
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Cyanistes caeruleus,Cya.cae,unknown,NA,21
302,2019-10-15,2019-10-23,GH020018,2.2583333333333333,Cyanistes caeruleus,Cya.cae,unknown,NA,18
302,2019-10-15,2019-10-23,GH030018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,3,32
302,2019-10-15,2019-10-23,GH030018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,22
302,2019-10-15,2019-10-23,GH030018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,24
302,2019-10-15,2019-10-23,GH030018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,24
302,2019-10-15,2019-10-23,GH040018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,42
302,2019-10-15,2019-10-23,GH040018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,74
302,2019-10-15,2019-10-23,GH040018,2.2583333333333333,unknown,unknown,no,NA,31
302,2019-10-15,2019-10-23,GH050018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,1,21
302,2019-10-15,2019-10-23,GH050018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,30
302,2019-10-15,2019-10-23,GH050018,2.2583333333333333,Sylvia melanocephala,Syl.mel,likely,NA,75
302,2019-10-15,2019-10-23,GH050018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,60
302,2019-10-15,2019-10-23,GH050018,2.2583333333333333,Sylvia melanocephala,Syl.mel,no,NA,12
302,2019-10-15,2019-10-23,GH060018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,38
302,2019-10-15,2019-10-23,GH060018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,60
302,2019-10-15,2019-10-23,GH060018,2.2583333333333333,Erithacus rubecula,Eri.rub,no,NA,22
302,2019-10-15,2019-10-23,GH070018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,3,109
302,2019-10-15,2019-10-23,GH070018,2.2583333333333333,Erithacus rubecula,Eri.rub,likely,NA,94
302,2019-10-15,2019-10-23,GH070018,2.2583333333333333,Saxicola rubicola,Sax.rub,unknown,NA,72
302,2019-10-15,2019-10-23,GH070018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,33
302,2019-10-15,2019-10-23,GH070018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,27
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Sylvia melanocephala,Syl.mel,yes,1,32
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Sylvia melanocephala,Syl.mel,unknown,NA,12
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Turdus viscivorus,Tur.vis,unknown,NA,386
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Turdus philomelos,Tur.phi,unknown,NA,210
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Turdus philomelos,Tur.phi,no,NA,239
302,2019-10-15,2019-10-23,GH080018,2.2583333333333333,Erithacus rubecula,Eri.rub,unknown,NA,22
303,2019-10-15,2019-10-23,GH040012,2.2594444444444446,Sylvia atricapilla,Syl.atr,unknown,NA,21
303,2019-10-15,2019-10-23,GH040012,2.2594444444444446,Erithacus rubecula,Eri.rub,no,NA,47
303,2019-10-15,2019-10-23,GH040012,2.2594444444444446,Sylvia atricapilla,Syl.atr,unknown,NA,1
303,2019-10-15,2019-10-23,GH050012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,3
303,2019-10-15,2019-10-23,GH060012,2.2594444444444446,Sylvia atricapilla,Syl.atr,unknown,NA,96
303,2019-10-15,2019-10-23,GH060012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,40
303,2019-10-15,2019-10-23,GH070012,2.2594444444444446,Erithacus rubecula,Eri.rub,unknown,NA,16
305,2019-10-15,2019-10-23,GH050023,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,36
305,2019-10-15,2019-10-23,GH060023,2.258888888888889,unknown,unknown,unknown,NA,37
320,2019-10-15,2019-10-23,GH030023,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,16
325,2019-10-15,2019-10-23,GH020014,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,46
325,2019-10-15,2019-10-23,GH030014,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,49
325,2019-10-15,2019-10-23,GH040014,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,58
325,2019-10-15,2019-10-23,GH040014,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,57
325,2019-10-15,2019-10-23,GH040014,2.258888888888889,Sylvia melanocephala,Syl.mel,no,NA,11
325,2019-10-15,2019-10-23,GH050014,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,69
325,2019-10-15,2019-10-23,GH050014,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,36
325,2019-10-15,2019-10-23,GH050014,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,10
325,2019-10-15,2019-10-23,GH050014,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,63
325,2019-10-15,2019-10-23,GH060014,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,11
325,2019-10-15,2019-10-23,GH060014,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,21
336,2019-10-15,2019-10-23,GH020013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,8
336,2019-10-15,2019-10-23,GH020013,2.258888888888889,Sylvia atricapilla,Syl.atr,unknown,NA,19
336,2019-10-15,2019-10-23,GH030013,2.258888888888889,Sylvia melanocephala,Syl.mel,likely,NA,30
336,2019-10-15,2019-10-23,GH030013,2.258888888888889,Sylvia atricapilla,Syl.atr,likely,NA,52
336,2019-10-15,2019-10-23,GH030013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,31
336,2019-10-15,2019-10-23,GH040013,2.258888888888889,Erithacus rubecula,Eri.rub,no,NA,8
336,2019-10-15,2019-10-23,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,19
336,2019-10-15,2019-10-23,GH040013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,55
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,354
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Phoenicurus phoenicurus,Pho.pho,unknown,NA,56
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Turdus merula,Tur.mer,unknown,NA,124
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Phoenicurus phoenicurus,Pho.pho,likely,NA,10
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,8
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Sylvia undata,Syl.und,unknown,NA,51
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Sylvia atricapilla,Syl.atr,likely,NA,62
336,2019-10-15,2019-10-23,GH050013,2.258888888888889,Sylvia atricapilla,Syl.atr,no,NA,38
336,2019-10-15,2019-10-23,GH060013,2.258888888888889,Turdus merula,Tur.mer,no,NA,2390
336,2019-10-15,2019-10-23,GH060013,2.258888888888889,Turdus merula,Tur.mer,no,NA,7
336,2019-10-15,2019-10-23,GH060013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,642
336,2019-10-15,2019-10-23,GH070013,2.258888888888889,Sylvia melanocephala,Syl.mel,unknown,NA,30
336,2019-10-15,2019-10-23,GH070013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,49
336,2019-10-15,2019-10-23,GH070013,2.258888888888889,unknown,unknown,likely,NA,40
336,2019-10-15,2019-10-23,GH080013,2.258888888888889,Erithacus rubecula,Eri.rub,yes,2,104
336,2019-10-15,2019-10-23,GH080013,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,9
337,2019-10-15,2019-10-23,GH010047,2.258888888888889,Erithacus rubecula,Eri.rub,unknown,NA,28
