id_plant,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria,mh,indiv_samp_eff,plant_sp,seed_sp3,seed_n3,seed_sp4,seed_n4,total_samp_eff
PP14,MH720,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH721,2019-12-17,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH722,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH723,2019-12-17,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH724,2019-12-17,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH725,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP2,MH726,2019-12-17,prob,myrtus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH727,2019-12-17,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP5,MH728,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH728,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH728,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH728,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH729,2019-12-17,prob,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH730,2019-12-17,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH731,2019-12-17,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH732,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH733,2019-12-17,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP7,MH734,2019-12-17,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH735,2019-12-17,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH736,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH737,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH738,2019-12-17,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH739,2019-12-17,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH740,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH740,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH741,2019-12-30,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH742,2019-12-30,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH743,2019-12-30,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH744,2019-12-30,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH745,2019-12-30,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH746,2019-12-30,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH747,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH748,2019-12-30,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH750,2019-12-30,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH751,2019-12-30,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH752,2019-12-30,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH753,2019-12-30,yes,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP10,MH754,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH755,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH755,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH755,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH756,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH757,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH758,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH758,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH759,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH759,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH759,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH760,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH761,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH762,2020-01-13,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP3,MH763,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH764,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH765,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH766,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH767,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH768,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP1,MH769,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP1,MH770,2020-01-15,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP1,MH771,2020-01-15,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP13,MH772,2020-01-15,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP13,MH773,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH774,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH774,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH774,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH774,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH775,2020-01-15,no,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH776,2020-01-15,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH777,2020-01-15,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH777,2020-01-15,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH778,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH778,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH779,2020-01-15,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH780,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH781,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH782,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH783,2020-01-15,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH784,2020-01-15,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,C,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH785,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH786,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH787,2020-01-15,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH788,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH789,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP5,MH790,2020-01-15,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP6,MH791,2020-01-15,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH792,2020-01-15,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH793,2020-01-15,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH794,2020-01-15,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP1,MH795,2020-01-27,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP10,MH796,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH797,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH797,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH798,2020-01-27,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH799,2020-01-27,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH800,2020-01-27,no,pistacia,2,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH801,2020-01-27,unknown,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH802,2020-01-27,prob,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP11,MH803,2020-01-27,prob,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH804,2020-01-27,no,rubia,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP12,MH805,2020-01-27,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP13,MH806,2020-01-27,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH807,2020-01-27,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP2,MH808,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP3,MH809,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP5,MH810,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Quercus suber,NA,NA,NA,NA,2.5245
PP6,MH811,2020-01-27,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP6,MH811,2020-01-27,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH812,2020-01-27,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH813,2020-01-27,prob,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH814,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH814,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH815,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH815,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH815,2020-01-27,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH816,2020-01-27,no,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH817,2020-01-27,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH818,2020-01-27,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP10,MH819,2020-02-10,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP10,MH819,2020-02-10,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP14,MH820,2020-02-10,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP15,MH821,2020-02-10,unknown,smilax,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH822,2020-02-10,no,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH823,2020-02-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH824,2020-02-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP7,MH826,2020-02-10,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP8,MH827,2020-02-10,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH828,2020-02-10,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH828,2020-02-10,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP9,MH829,2020-02-10,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
PP4,MH830,2019-09-24,yes,phillyrea,1,NA,NA,NA,no,NA,NA,NA,PP,0.168,Pinus pinea,NA,NA,NA,NA,2.5245
NF1,MH831,2019-09-10,no,rubia,2,NA,NA,NA,no,NA,NA,NA,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF1,MH832,2019-09-10,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF1,MH833,2019-09-10,no,pistacia,1,rubus,1,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF11,MH834,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF11,MH835,2019-09-10,no,phillyrea,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF11,MH836,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF2,MH837,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia cantillans,Syl.can,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF2,MH838,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF5,MH839,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF8,MH840,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF8,MH841,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH842,2019-09-10,no,pistacia,2,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH843,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH844,2019-09-10,prob,pistacia,1,NA,NA,SINK,yes,Phoenicurus phoenicurus,Pho.pho,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH845,2019-09-10,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF13,MH846,2019-09-23,no,rubia,1,NA,NA,NA,no,NA,NA,NA,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF13,MH847,2019-09-23,no,phillyrea,1,NA,NA,NA,no,NA,NA,NA,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF13,MH848,2019-09-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF3,MH849,2019-09-23,no,rubia,1,NA,NA,NA,no,NA,NA,NA,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF3,MH850,2019-09-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF4,MH851,2019-09-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF7,MH852,2019-09-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH853,2019-09-23,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
NF9,MH854,2019-09-23,prob,pistacia,1,NA,NA,FLOAT,yes,Phoenicurus phoenicurus,Pho.pho,A,NF,0.168,Erica scoparia,NA,NA,NA,NA,2.5245
