site,id_plant,trap_area,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria
Puntal,304,0.44,PLE3667,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE3668,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,304,0.44,PLE3669,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE3670,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,304,0.44,PLE3671,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,304,0.44,PLE3672,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE3673,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE3674,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,304,0.44,PLE3675,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,306,0.22,PLE3676,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,306,0.22,PLE3677,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,306,0.22,PLE3678,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,306,0.22,PLE3679,2020-01-13,unknown,pistacia,1,NA,NA,SINK,yes,NA,NA,NA
Puntal,306,0.22,PLE3680,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,307,0.22,PLE3681,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,307,0.22,PLE3682,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3683,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3684,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3685,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3686,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE3687,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,309,0.22,PLE3688,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,309,0.22,PLE3689,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,309,0.22,PLE3690,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,309,0.22,PLE3691,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,310,0.22,PLE3692,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE3693,2020-01-13,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE3694,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE3695,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,310,0.22,PLE3696,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE3697,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE3698,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE3699,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE3700,2020-01-13,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE3701,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,312,0.22,PLE3702,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,313,0.22,PLE3703,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE3703,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE3703,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE3704,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE3705,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,313,0.22,PLE3706,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE3707,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,313,0.22,PLE3708,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE3709,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE3710,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3710,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3711,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE3712,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3713,2020-01-13,no,pistacia,2,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,314,0.44,PLE3714,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3715,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE3716,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE3717,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3718,2020-01-13,no,pistacia,2,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,314,0.44,PLE3719,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE3720,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE3721,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,315,0.22,PLE3722,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,315,0.22,PLE3723,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,315,0.22,PLE3724,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,315,0.22,PLE3725,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,315,0.22,PLE3726,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,316,0.22,PLE3727,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,316,0.22,PLE3728,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,316,0.22,PLE3729,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,316,0.22,PLE3730,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,316,0.22,PLE3731,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,317,0.22,PLE3732,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3732,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3732,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3732,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3732,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3733,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3734,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,317,0.22,PLE3735,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE3736,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE3737,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,318,0.22,PLE3737,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,318,0.22,PLE3737,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B
Puntal,318,0.22,PLE3738,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,318,0.22,PLE3739,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,318,0.22,PLE3740,2020-01-13,prob,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE3741,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,318,0.22,PLE3742,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE3743,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE3744,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,318,0.22,PLE3745,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE3746,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE3747,2020-01-13,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,319,0.22,PLE3748,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,319,0.22,PLE3748,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,319,0.22,PLE3748,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,319,0.22,PLE3749,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,319,0.22,PLE3750,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,319,0.22,PLE3751,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,319,0.22,PLE3752,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,319,0.22,PLE3753,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,319,0.22,PLE3754,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3755,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3756,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3757,2020-01-13,no,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3757,2020-01-13,no,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3757,2020-01-13,no,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3757,2020-01-13,no,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3758,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3758,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3758,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3758,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3759,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3759,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3759,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3760,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3760,2020-01-13,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3761,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3762,2020-01-13,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3763,2020-01-13,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3764,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3765,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3766,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,320,0.44,PLE3767,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,320,0.44,PLE3768,2020-01-13,no,pistacia,2,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,320,0.44,PLE3769,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3770,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,321,0.22,PLE3771,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3771,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3771,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3771,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3772,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3773,2020-01-13,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3774,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,321,0.22,PLE3775,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,321,0.22,PLE3776,2020-01-13,no,pistacia,2,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,321,0.22,PLE3777,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,321,0.22,PLE3778,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,321,0.22,PLE3779,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,321,0.22,PLE3780,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,321,0.22,PLE3781,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE3782,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE3782,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE3782,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE3783,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE3784,2020-01-13,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,322,0.22,PLE3785,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE3786,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,322,0.22,PLE3787,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,322,0.22,PLE3788,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE3789,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,323,0.22,PLE3790,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,324,0.22,PLE3791,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,324,0.22,PLE3792,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE3793,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,325,0.22,PLE3794,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,325,0.22,PLE3795,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,325,0.22,PLE3796,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE3797,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE3798,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE3799,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,326,0.22,PLE3800,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,B
Puntal,327,0.22,PLE3801,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,327,0.22,PLE3801,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,327,0.22,PLE3802,2020-01-13,unknown,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,327,0.22,PLE3803,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,327,0.22,PLE3804,2020-01-13,no,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,327,0.22,PLE3805,2020-01-13,unknown,myrtus,1,NA,NA,NA,no,NA,NA,NA
Puntal,327,0.22,PLE3806,2020-01-13,no,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,327,0.22,PLE3807,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,B
Puntal,327,0.22,PLE3808,2020-01-13,no,myrtus,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A
Puntal,327,0.22,PLE3809,2020-01-13,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,329,0.22,PLE3810,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE3810,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE3810,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE3811,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE3812,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,329,0.22,PLE3813,2020-01-13,prob,asparagus,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,329,0.22,PLE3814,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3815,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3815,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3815,2020-01-13,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3816,2020-01-13,unknown,asparagus,1,NA,NA,NA,no,NA,NA,NA
Puntal,330,0.22,PLE3817,2020-01-13,no,asparagus,2,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3818,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3819,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3820,2020-01-13,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,330,0.22,PLE3821,2020-01-13,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3822,2020-01-13,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,330,0.22,PLE3823,2020-01-13,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
